id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
2535,FFF,2014B,F,Scotland,HE Qualification,90-100%,0-35,1,90,Y,Withdrawn
2536,GGG,2013B,M,Wales,HE Qualification,80-90%,0-35,0,30,N,Pass
2537,CCC,2013B,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
2538,DDD,2013B,M,Yorkshire,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
2539,DDD,2013B,F,North West,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
2540,DDD,2014J,F,London,HE Qualification,20-30%,0-35,1,30,N,Withdrawn
2541,CCC,2014J,M,South East,HE Qualification,10-20%,35-55,0,60,N,Distinction
2542,GGG,2014B,F,South East,Post Graduate Qualification,0-10%,0-35,0,60,Y,Pass
2543,GGG,2013B,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass
2544,CCC,2013B,F,London,HE Qualification,70-80%,55<=,0,60,N,Withdrawn
2545,FFF,2014J,F,Yorkshire,Lower Than A Level,10-20%,0-35,2,30,N,Withdrawn
2546,CCC,2014B,M,London,HE Qualification,60-70%,0-35,0,60,N,Fail
2547,FFF,2014J,F,South East,Post Graduate Qualification,10-20%,35-55,1,90,N,Pass
2548,EEE,2014B,F,Scotland,HE Qualification,20-30%,35-55,1,30,N,Withdrawn
2549,DDD,2014J,F,London,Lower Than A Level,20-30%,35-55,0,60,N,Pass
2550,AAA,2013B,F,London,A Level or Equivalent,10-20%,0-35,0,60,N,Fail
2551,EEE,2014J,M,Yorkshire,HE Qualification,70-80%,35-55,0,90,Y,Pass
2552,CCC,2014B,M,London,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
2553,BBB,2014B,M,East Anglian,No Formal quals,40-50%,55<=,0,60,N,Distinction
2554,BBB,2014B,F,London,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
2555,GGG,2013B,M,London,HE Qualification,50-60%,35-55,0,30,N,Pass
2556,AAA,2014B,M,East Anglian,Post Graduate Qualification,10-20%,35-55,2,30,N,Pass
2557,FFF,2014J,M,North West,HE Qualification,40-50%,55<=,0,90,N,Withdrawn
2558,GGG,2014J,F,London,HE Qualification,70-80%,0-35,1,60,N,Distinction
2559,AAA,2014J,F,East Anglian,HE Qualification,30-40%,55<=,3,30,N,Distinction
2560,EEE,2014B,M,Wales,Lower Than A Level,90-100%,0-35,1,60,N,Pass
2561,EEE,2014J,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
2562,CCC,2014J,F,North West,HE Qualification,70-80%,0-35,0,30,N,Withdrawn
2563,EEE,2013B,F,Yorkshire,Post Graduate Qualification,10-20%,0-35,1,60,Y,Distinction
2564,CCC,2014B,F,North West,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
2565,DDD,2014J,F,East Anglian,HE Qualification,40-50%,0-35,1,60,N,Pass
2566,DDD,2014B,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
2567,FFF,2013B,F,Yorkshire,HE Qualification,70-80%,0-35,1,30,Y,Pass
2568,EEE,2014B,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
2569,CCC,2014B,F,Scotland,HE Qualification,10-20%,35-55,0,90,Y,Withdrawn
2570,GGG,2014B,M,North West,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
2571,FFF,2013B,F,North West,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn
2572,GGG,2013B,F,Scotland,HE Qualification,80-90%,35-55,0,30,N,Fail
2573,FFF,2014B,M,London,HE Qualification,30-40%,35-55,1,120,N,Fail
2574,CCC,2014J,M,North West,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
2575,FFF,2014B,M,London,Lower Than A Level,10-20%,0-35,2,60,N,Pass
2576,CCC,2014J,M,North West,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
2577,BBB,2014J,M,North West,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn
2578,DDD,2013B,F,London,No Formal quals,0-10%,35-55,0,120,N,Pass
2579,GGG,2013B,F,North West,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
2580,DDD,2014B,F,East Anglian,No Formal quals,60-70%,55<=,0,120,Y,Fail
2581,CCC,2014B,F,Wales,A Level or Equivalent,10-20%,0-35,0,30,N,Withdrawn
2582,DDD,2014J,F,East Anglian,HE Qualification,80-90%,35-55,0,90,N,Pass
2583,CCC,2014B,F,East Anglian,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2584,EEE,2014J,M,East Anglian,HE Qualification,60-70%,55<=,0,120,N,Fail
2585,CCC,2014J,M,Wales,HE Qualification,90-100%,35-55,0,90,N,Pass
2586,DDD,2014B,M,Wales,HE Qualification,40-50%,0-35,0,90,N,Pass
2587,CCC,2014B,M,London,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
2588,CCC,2013B,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Fail
2589,GGG,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,1,60,Y,Pass
2590,CCC,2014J,M,Wales,HE Qualification,80-90%,0-35,0,30,N,Fail
2591,AAA,2014J,F,Scotland,Post Graduate Qualification,70-80%,55<=,0,90,N,Withdrawn
2592,CCC,2013B,M,Scotland,A Level or Equivalent,70-80%,35-55,1,30,N,Withdrawn
2593,DDD,2013B,F,London,HE Qualification,0-10%,0-35,0,60,N,Pass
2594,AAA,2014J,M,Scotland,HE Qualification,40-50%,0-35,1,60,N,Pass
2595,CCC,2014B,F,Scotland,HE Qualification,30-40%,0-35,1,90,N,Distinction
2596,BBB,2014B,F,East Anglian,Post Graduate Qualification,30-40%,35-55,1,60,N,Pass
2597,DDD,2014B,F,Scotland,HE Qualification,80-90%,0-35,1,60,N,Pass
2598,FFF,2014B,M,South East,Post Graduate Qualification,30-40%,0-35,0,60,N,Pass
2599,GGG,2014B,F,Wales,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
2600,CCC,2013B,F,South East,Lower Than A Level,90-100%,55<=,0,60,N,Withdrawn
2601,GGG,2014J,M,North West,HE Qualification,40-50%,0-35,0,30,N,Pass
2602,BBB,2014B,M,Scotland,A Level or Equivalent,10-20%,35-55,0,60,Y,Distinction
2603,FFF,2014B,M,North West,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn
2604,DDD,2014B,M,London,HE Qualification,80-90%,35-55,3,120,N,Withdrawn
2605,FFF,2014J,F,East Anglian,No Formal quals,40-50%,0-35,0,60,N,Distinction
2606,FFF,2013B,F,South East,Lower Than A Level,10-20%,35-55,0,60,N,Pass
2607,DDD,2013B,F,Wales,HE Qualification,50-60%,55<=,0,120,N,Fail
2608,BBB,2013B,F,Yorkshire,Lower Than A Level,90-100%,0-35,0,90,Y,Withdrawn
2609,DDD,2014J,F,North West,HE Qualification,50-60%,0-35,0,60,N,Pass
2610,FFF,2013B,F,Scotland,Post Graduate Qualification,40-50%,55<=,0,30,N,Pass
2611,GGG,2013B,F,Wales,A Level or Equivalent,40-50%,0-35,2,60,N,Pass
2612,GGG,2014J,F,London,HE Qualification,70-80%,35-55,0,60,N,Pass
2613,BBB,2013B,F,North West,HE Qualification,30-40%,35-55,0,60,Y,Withdrawn
2614,EEE,2014B,M,London,HE Qualification,70-80%,0-35,0,30,Y,Fail
2615,AAA,2014B,F,London,Post Graduate Qualification,90-100%,0-35,0,60,N,Fail
2616,EEE,2014B,M,Wales,HE Qualification,70-80%,0-35,0,30,N,Distinction
2617,GGG,2014B,F,London,HE Qualification,90-100%,0-35,0,90,N,Withdrawn
2618,AAA,2014B,M,Wales,Lower Than A Level,70-80%,0-35,0,30,N,Pass
2619,EEE,2014B,F,Yorkshire,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
2620,GGG,2014J,M,East Anglian,HE Qualification,0-10%,0-35,1,60,N,Withdrawn
2621,FFF,2014B,F,Yorkshire,Lower Than A Level,30-40%,35-55,1,120,N,Withdrawn
2622,CCC,2014B,F,South East,HE Qualification,20-30%,0-35,0,90,N,Fail
2623,AAA,2014J,M,London,Lower Than A Level,80-90%,0-35,0,30,N,Pass
2624,GGG,2013B,F,North West,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn
2625,GGG,2014J,M,Yorkshire,HE Qualification,90-100%,0-35,0,30,N,Fail
2626,EEE,2013B,M,North West,A Level or Equivalent,60-70%,0-35,0,90,N,Fail
2627,GGG,2013B,F,South East,HE Qualification,10-20%,55<=,0,30,N,Pass
2628,AAA,2013B,M,Yorkshire,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
2629,EEE,2014B,M,East Anglian,A Level or Equivalent,30-40%,0-35,2,90,N,Pass
2630,AAA,2014J,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Fail
2631,GGG,2014B,M,North West,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
2632,EEE,2014B,F,Yorkshire,Lower Than A Level,70-80%,0-35,0,90,N,Pass
2633,GGG,2014B,M,Yorkshire,HE Qualification,70-80%,0-35,0,90,N,Pass
2634,DDD,2014J,M,North West,Post Graduate Qualification,30-40%,0-35,1,30,N,Pass
2635,AAA,2014J,M,London,HE Qualification,60-70%,0-35,0,60,N,Distinction
2636,AAA,2014J,M,Wales,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn
2637,CCC,2014B,F,London,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
2638,FFF,2014J,M,Scotland,HE Qualification,30-40%,35-55,2,60,N,Fail
2639,BBB,2013B,F,Wales,A Level or Equivalent,60-70%,35-55,1,120,N,Pass
2640,FFF,2014J,M,North West,Post Graduate Qualification,70-80%,0-35,0,60,N,Fail
2641,BBB,2014J,F,Yorkshire,Lower Than A Level,30-40%,0-35,2,60,N,Distinction
2642,DDD,2014B,M,Scotland,Lower Than A Level,0-10%,35-55,0,30,Y,Fail
2643,BBB,2014B,M,Yorkshire,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
2644,DDD,2013B,F,East Anglian,A Level or Equivalent,90-100%,35-55,0,60,Y,Withdrawn
2645,DDD,2014B,F,South East,HE Qualification,90-100%,35-55,0,30,N,Withdrawn
2646,AAA,2013B,M,Wales,A Level or Equivalent,60-70%,35-55,3,60,N,Withdrawn
2647,DDD,2014B,F,Scotland,HE Qualification,10-20%,35-55,1,60,N,Pass
2648,FFF,2014B,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
2649,GGG,2014B,M,East Anglian,Lower Than A Level,40-50%,55<=,2,60,N,Withdrawn
2650,CCC,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,Y,Withdrawn
2651,GGG,2014J,M,Wales,Lower Than A Level,30-40%,0-35,0,30,N,Pass
2652,GGG,2014B,M,North West,HE Qualification,70-80%,0-35,1,60,N,Fail
2653,GGG,2014B,M,South East,HE Qualification,90-100%,0-35,0,90,N,Fail
2654,CCC,2013B,M,North West,HE Qualification,80-90%,0-35,1,60,N,Withdrawn
2655,FFF,2014B,M,South East,HE Qualification,20-30%,0-35,0,120,N,Pass
2656,DDD,2014J,F,North West,HE Qualification,50-60%,35-55,0,60,N,Withdrawn
2657,AAA,2013B,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
2658,BBB,2014B,F,London,Lower Than A Level,20-30%,0-35,0,60,N,Pass
2659,EEE,2014B,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
2660,BBB,2013B,M,Yorkshire,No Formal quals,30-40%,0-35,0,30,N,Pass
2661,DDD,2013B,F,Scotland,Post Graduate Qualification,0-10%,0-35,0,60,N,Withdrawn
2662,FFF,2014J,M,London,HE Qualification,40-50%,0-35,1,120,N,Withdrawn
2663,BBB,2014B,M,North West,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
2664,DDD,2014B,F,North West,Post Graduate Qualification,30-40%,55<=,0,30,N,Distinction
2665,BBB,2013B,M,East Anglian,HE Qualification,60-70%,0-35,0,30,N,Withdrawn
2666,DDD,2013B,M,South East,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
2667,BBB,2013B,F,North West,Post Graduate Qualification,0-10%,55<=,0,30,N,Fail
2668,GGG,2013B,F,Yorkshire,Lower Than A Level,30-40%,35-55,0,90,N,Fail
2669,AAA,2014J,F,South East,Lower Than A Level,0-10%,0-35,0,120,N,Fail
2670,GGG,2014B,F,Wales,Post Graduate Qualification,80-90%,0-35,3,120,N,Withdrawn
2671,FFF,2014J,F,North West,HE Qualification,90-100%,35-55,0,60,N,Pass
2672,FFF,2014B,M,Yorkshire,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
2673,FFF,2014J,M,London,Lower Than A Level,90-100%,0-35,1,60,N,Pass
2674,BBB,2013B,F,North West,HE Qualification,60-70%,0-35,0,30,N,Fail
2675,GGG,2014J,F,North West,HE Qualification,80-90%,0-35,0,60,N,Pass
2676,EEE,2014B,F,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass
2677,GGG,2013B,M,London,Lower Than A Level,50-60%,55<=,0,30,N,Pass
2678,GGG,2014J,F,South East,Lower Than A Level,40-50%,55<=,1,90,N,Fail
2679,EEE,2014B,F,Wales,Post Graduate Qualification,70-80%,35-55,0,90,Y,Withdrawn
2680,CCC,2013B,M,Wales,HE Qualification,10-20%,35-55,2,120,N,Withdrawn
2681,AAA,2014J,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
2682,AAA,2014B,F,London,HE Qualification,50-60%,55<=,1,90,N,Withdrawn
2683,CCC,2014B,M,South East,Post Graduate Qualification,20-30%,35-55,0,60,N,Withdrawn
2684,FFF,2014B,M,Wales,A Level or Equivalent,40-50%,35-55,2,30,N,Withdrawn
2685,DDD,2013B,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass
2686,DDD,2013B,F,Yorkshire,HE Qualification,70-80%,0-35,0,60,N,Fail
2687,BBB,2014J,F,Wales,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
2688,DDD,2014B,F,East Anglian,HE Qualification,80-90%,35-55,2,90,N,Distinction
2689,EEE,2014J,F,East Anglian,Lower Than A Level,30-40%,55<=,0,60,N,Pass
2690,GGG,2013B,M,Yorkshire,HE Qualification,70-80%,55<=,0,120,N,Distinction
2691,FFF,2014B,M,East Anglian,Lower Than A Level,30-40%,35-55,3,30,N,Pass
2692,EEE,2014B,F,North West,HE Qualification,90-100%,35-55,1,90,N,Withdrawn
2693,GGG,2013B,M,East Anglian,A Level or Equivalent,10-20%,0-35,0,120,N,Withdrawn
2694,CCC,2014J,F,North West,HE Qualification,20-30%,0-35,0,60,N,Pass
2695,GGG,2013B,F,East Anglian,HE Qualification,90-100%,35-55,0,90,N,Pass
2696,CCC,2014B,F,North West,A Level or Equivalent,20-30%,0-35,2,60,N,Fail
2697,AAA,2014J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
2698,CCC,2014J,F,South East,A Level or Equivalent,20-30%,35-55,1,60,N,Pass
2699,AAA,2013B,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2700,AAA,2014B,F,Yorkshire,HE Qualification,60-70%,35-55,3,30,Y,Pass
2701,GGG,2014B,F,London,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
2702,FFF,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,0,30,Y,Withdrawn
2703,BBB,2013B,F,Scotland,HE Qualification,90-100%,35-55,1,60,N,Pass
2704,FFF,2014B,F,Wales,A Level or Equivalent,0-10%,0-35,3,120,N,Distinction
2705,AAA,2014J,M,Yorkshire,HE Qualification,10-20%,35-55,2,120,Y,Withdrawn
2706,BBB,2014J,F,Wales,HE Qualification,90-100%,0-35,0,60,N,Pass
2707,EEE,2014J,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Fail
2708,CCC,2014J,F,South East,A Level or Equivalent,30-40%,0-35,1,60,N,Pass
2709,FFF,2014J,M,Yorkshire,HE Qualification,10-20%,35-55,0,30,N,Pass
2710,GGG,2014B,F,South East,Post Graduate Qualification,20-30%,55<=,0,60,N,Fail
2711,AAA,2014J,M,East Anglian,Lower Than A Level,0-10%,0-35,0,90,Y,Pass
2712,AAA,2014B,M,North West,HE Qualification,30-40%,35-55,0,60,N,Pass
2713,GGG,2014J,F,North West,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
2714,DDD,2014J,M,London,HE Qualification,10-20%,55<=,0,30,N,Fail
2715,DDD,2013B,M,Yorkshire,HE Qualification,70-80%,0-35,3,120,N,Pass
2716,DDD,2014J,M,East Anglian,No Formal quals,0-10%,0-35,0,60,Y,Pass
2717,DDD,2014J,F,North West,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
2718,EEE,2014J,F,Yorkshire,HE Qualification,30-40%,55<=,0,60,N,Pass
2719,EEE,2014J,F,Wales,Post Graduate Qualification,60-70%,0-35,0,60,N,Fail
2720,BBB,2013B,M,Yorkshire,Post Graduate Qualification,30-40%,0-35,1,60,N,Withdrawn
2721,EEE,2013B,M,Wales,A Level or Equivalent,40-50%,55<=,2,60,N,Fail
2722,EEE,2013B,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,Y,Fail
2723,AAA,2014B,F,North West,Lower Than A Level,10-20%,35-55,3,30,N,Withdrawn
2724,CCC,2014B,M,Yorkshire,Lower Than A Level,40-50%,55<=,0,120,N,Withdrawn
2725,FFF,2014B,M,East Anglian,A Level or Equivalent,50-60%,0-35,1,90,N,Withdrawn
2726,EEE,2014J,F,East Anglian,Lower Than A Level,70-80%,0-35,2,90,Y,Pass
2727,AAA,2014J,F,East Anglian,A Level or Equivalent,50-60%,0-35,1,30,N,Pass
2728,AAA,2013B,M,Wales,HE Qualification,70-80%,35-55,0,120,N,Pass
2729,EEE,2014J,F,East Anglian,HE Qualification,70-80%,0-35,0,90,Y,Withdrawn
2730,DDD,2014B,M,Yorkshire,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
2731,GGG,2014J,M,London,HE Qualification,60-70%,0-35,0,30,N,Withdrawn
2732,DDD,2014B,M,Yorkshire,HE Qualification,90-100%,0-35,0,60,N,Pass
2733,GGG,2014B,F,North West,A Level or Equivalent,0-10%,35-55,0,90,N,Pass
2734,BBB,2013B,M,London,Post Graduate Qualification,40-50%,0-35,0,60,N,Pass
2735,DDD,2013B,M,South East,HE Qualification,80-90%,35-55,0,60,N,Fail
2736,AAA,2014J,M,Yorkshire,HE Qualification,10-20%,55<=,0,90,N,Distinction
2737,EEE,2013B,F,Yorkshire,Lower Than A Level,80-90%,35-55,1,90,N,Withdrawn
2738,BBB,2013B,M,North West,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
2739,DDD,2013B,F,South East,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
2740,CCC,2014J,F,North West,A Level or Equivalent,10-20%,0-35,1,60,Y,Fail
2741,BBB,2014B,F,North West,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction
2742,AAA,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
2743,DDD,2014B,M,Yorkshire,A Level or Equivalent,80-90%,55<=,1,60,N,Pass
2744,GGG,2014B,M,North West,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
2745,BBB,2014B,F,South East,HE Qualification,90-100%,0-35,0,90,Y,Fail
2746,CCC,2014B,F,London,HE Qualification,10-20%,35-55,1,60,N,Fail
2747,BBB,2013B,F,East Anglian,A Level or Equivalent,20-30%,55<=,1,30,N,Withdrawn
2748,FFF,2013B,M,South East,Lower Than A Level,10-20%,35-55,0,30,N,Fail
2749,CCC,2014J,F,South East,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
2750,GGG,2014B,M,Yorkshire,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn
2751,BBB,2014J,M,London,Lower Than A Level,90-100%,0-35,0,60,N,Pass
2752,AAA,2014J,M,East Anglian,HE Qualification,50-60%,35-55,0,90,Y,Fail
2753,EEE,2014J,M,London,Post Graduate Qualification,10-20%,35-55,0,60,N,Withdrawn
2754,EEE,2014B,M,Wales,Lower Than A Level,10-20%,35-55,0,30,N,Pass
2755,GGG,2014J,M,East Anglian,HE Qualification,60-70%,0-35,0,60,N,Distinction
2756,GGG,2013B,F,Yorkshire,A Level or Equivalent,80-90%,55<=,1,60,N,Pass
2757,GGG,2014B,M,East Anglian,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
2758,EEE,2014J,F,North West,Post Graduate Qualification,70-80%,0-35,3,30,N,Pass
2759,CCC,2013B,F,Wales,A Level or Equivalent,80-90%,35-55,1,60,N,Fail
2760,DDD,2013B,M,Yorkshire,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
2761,AAA,2013B,F,London,Post Graduate Qualification,10-20%,0-35,1,60,N,Fail
2762,DDD,2014B,F,East Anglian,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
2763,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
2764,AAA,2014B,F,North West,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
2765,BBB,2013B,F,Scotland,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn
2766,DDD,2014B,M,Wales,HE Qualification,30-40%,0-35,0,120,N,Withdrawn
2767,CCC,2014J,F,London,A Level or Equivalent,0-10%,55<=,1,120,N,Pass
2768,GGG,2013B,F,Wales,A Level or Equivalent,90-100%,35-55,1,60,N,Pass
2769,DDD,2014J,F,East Anglian,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
2770,GGG,2013B,F,London,No Formal quals,70-80%,35-55,0,60,Y,Pass
2771,EEE,2013B,M,North West,A Level or Equivalent,50-60%,35-55,0,30,Y,Fail
2772,AAA,2013B,F,Yorkshire,A Level or Equivalent,60-70%,0-35,1,60,N,Fail
2773,BBB,2013B,M,East Anglian,Lower Than A Level,40-50%,55<=,3,120,Y,Fail
2774,EEE,2014B,F,London,HE Qualification,60-70%,0-35,0,30,N,Pass
2775,DDD,2014B,F,South East,HE Qualification,10-20%,0-35,0,60,N,Pass
2776,CCC,2014B,M,Wales,No Formal quals,90-100%,0-35,1,60,N,Distinction
2777,DDD,2013B,F,South East,Lower Than A Level,40-50%,0-35,0,30,N,Fail
2778,GGG,2014B,F,East Anglian,A Level or Equivalent,0-10%,35-55,1,60,N,Pass
2779,CCC,2014J,F,Wales,HE Qualification,90-100%,55<=,0,120,N,Pass
2780,AAA,2013B,M,South East,HE Qualification,0-10%,35-55,0,30,Y,Pass
2781,CCC,2014J,M,London,HE Qualification,40-50%,0-35,0,30,N,Pass
2782,GGG,2013B,F,Yorkshire,A Level or Equivalent,70-80%,0-35,1,60,N,Fail
2783,FFF,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
2784,FFF,2014B,M,Scotland,HE Qualification,20-30%,0-35,1,60,N,Withdrawn
2785,GGG,2014J,F,South East,A Level or Equivalent,20-30%,0-35,1,60,N,Fail
2786,AAA,2014B,M,London,No Formal quals,60-70%,35-55,1,90,N,Pass
2787,BBB,2014B,F,Wales,No Formal quals,50-60%,35-55,2,120,N,Pass
2788,AAA,2014J,M,Yorkshire,Lower Than A Level,50-60%,35-55,1,30,N,Withdrawn
2789,AAA,2013B,F,Wales,A Level or Equivalent,50-60%,0-35,1,90,N,Pass
2790,FFF,2013B,F,Yorkshire,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
2791,GGG,2014B,F,Scotland,A Level or Equivalent,90-100%,35-55,1,30,N,Withdrawn
2792,BBB,2013B,F,Scotland,HE Qualification,20-30%,0-35,3,60,N,Pass
2793,FFF,2013B,M,North West,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass
2794,DDD,2014B,F,Yorkshire,Lower Than A Level,70-80%,35-55,0,90,N,Distinction
2795,AAA,2013B,M,London,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
2796,GGG,2014B,M,London,HE Qualification,10-20%,0-35,1,60,N,Pass
2797,GGG,2014B,M,Wales,HE Qualification,50-60%,0-35,3,30,N,Pass
2798,DDD,2014B,M,North West,Post Graduate Qualification,10-20%,0-35,0,30,N,Pass
2799,EEE,2014B,F,London,HE Qualification,80-90%,35-55,3,120,N,Withdrawn
2800,CCC,2013B,M,East Anglian,HE Qualification,40-50%,0-35,0,90,N,Withdrawn
2801,FFF,2014B,M,North West,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
2802,DDD,2013B,M,South East,Lower Than A Level,10-20%,0-35,2,60,N,Fail
2803,GGG,2014B,M,Scotland,HE Qualification,0-10%,0-35,3,30,Y,Pass
2804,AAA,2014J,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Pass
2805,BBB,2014J,M,East Anglian,Lower Than A Level,80-90%,55<=,2,30,N,Pass
2806,GGG,2013B,F,Wales,Post Graduate Qualification,90-100%,0-35,1,60,N,Fail
2807,CCC,2013B,F,Wales,A Level or Equivalent,70-80%,35-55,1,60,N,Fail
2808,CCC,2014J,F,Yorkshire,Lower Than A Level,70-80%,35-55,1,120,N,Pass
2809,FFF,2014J,M,Scotland,HE Qualification,0-10%,0-35,0,30,N,Pass
2810,BBB,2013B,M,Scotland,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
2811,DDD,2014J,F,London,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
2812,CCC,2013B,M,East Anglian,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
2813,BBB,2014B,M,East Anglian,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn
2814,GGG,2013B,F,Wales,HE Qualification,90-100%,55<=,0,90,N,Withdrawn
2815,BBB,2013B,M,London,HE Qualification,80-90%,35-55,0,90,N,Fail
2816,AAA,2014J,F,Wales,Lower Than A Level,80-90%,35-55,0,120,N,Fail
2817,EEE,2014B,M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Withdrawn
2818,GGG,2013B,F,London,Lower Than A Level,80-90%,0-35,0,90,N,Distinction
2819,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
2820,EEE,2013B,F,Scotland,HE Qualification,20-30%,55<=,0,60,N,Pass
2821,DDD,2013B,F,North West,Lower Than A Level,60-70%,0-35,0,30,N,Distinction
2822,FFF,2014J,M,South East,A Level or Equivalent,10-20%,35-55,2,90,N,Withdrawn
2823,AAA,2014B,F,London,Post Graduate Qualification,80-90%,0-35,1,60,N,Pass
2824,GGG,2013B,M,London,HE Qualification,10-20%,0-35,0,60,N,Fail
2825,EEE,2014J,F,South East,HE Qualification,30-40%,0-35,3,60,N,Distinction
2826,FFF,2013B,F,North West,HE Qualification,20-30%,35-55,1,90,N,Distinction
2827,CCC,2014B,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
2828,GGG,2013B,F,East Anglian,Lower Than A Level,0-10%,35-55,0,60,N,Pass
2829,EEE,2014B,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
2830,AAA,2014J,F,Yorkshire,HE Qualification,80-90%,55<=,0,60,N,Pass
2831,GGG,2014J,F,Scotland,No Formal quals,70-80%,35-55,1,60,N,Withdrawn
2832,FFF,2014B,M,Wales,HE Qualification,10-20%,35-55,0,90,N,Withdrawn
2833,CCC,2014B,F,Scotland,A Level or Equivalent,20-30%,35-55,3,90,N,Pass
2834,DDD,2014J,F,North West,Post Graduate Qualification,20-30%,0-35,0,60,N,Distinction
2835,CCC,2014J,M,South East,Lower Than A Level,60-70%,0-35,2,30,N,Pass
2836,DDD,2014J,M,North West,HE Qualification,80-90%,35-55,0,60,N,Fail
2837,GGG,2014B,M,London,No Formal quals,80-90%,0-35,0,90,N,Distinction
